date,open,high,low,close,adjusted close,volume,dividend,split,sma20,sma55,signal
2010-11-08 00:00:00,170.84,173.2,168.78,171.99,8.5995,5706000.0,0.0,1.0,170.52,177.45218181818183,
2010-11-05 00:00:00,169.35,171.65,168.59,170.77,8.5385,5212200.0,0.0,1.0,170.156,177.36818181818182,
2010-11-04 00:00:00,169.86,172.53,168.4,168.93,8.4465,7395900.0,0.0,1.0,169.81850000000003,177.2269090909091,
2010-11-03 00:00:00,165.4,168.61,162.29,168.47,8.4235,6112100.0,0.0,1.0,169.4155,177.07454545454547,
2010-11-02 00:00:00,163.75,165.94,163.36,164.61,8.2305,4260000.0,0.0,1.0,168.8185,176.84163636363635,
2010-11-01 00:00:00,164.45,164.58,161.52,162.58,8.129,5239900.0,0.0,1.0,168.1775,176.48927272727272,
2010-10-29 00:00:00,165.8,168.5,164.81,165.23,8.2615,4998500.0,0.0,1.0,167.4645,176.0958181818182,
2010-10-28 00:00:00,168.31,168.49,165.05,166.84,8.342,4684400.0,0.0,1.0,166.94650000000001,175.652,
2010-10-27 00:00:00,168.91,169.75,166.54,167.51,8.3755,5721800.0,0.0,1.0,166.4595,175.26581818181816,
2010-10-26 00:00:00,167.5701,171.0,167.5,169.95,8.4975,4689600.0,0.0,1.0,166.547,174.98254545454546,
2010-10-25 00:00:00,171.57,171.99,168.32,169.0,8.45,6530900.0,0.0,1.0,166.47750000000002,174.70836363636366,
2010-10-22 00:00:00,162.45,170.17,162.27,169.13,8.4565,16318400.0,0.0,1.0,166.69299999999998,174.4318181818182,
2010-10-21 00:00:00,162.67,166.13,161.29,164.97,8.2485,13482500.0,0.0,1.0,166.733,174.07345454545455,
2010-10-20 00:00:00,158.78,159.87,156.57,158.67,7.9335,5790400.0,0.0,1.0,166.749,173.5858181818182,
2010-10-19 00:00:00,160.68,162.8,157.0,158.67,7.9335,7525000.0,0.0,1.0,166.7935,173.09145454545455,
2010-10-18 00:00:00,165.0,165.19,161.82,163.56,8.178,6331300.0,0.0,1.0,167.0265,172.65763636363636,
2010-10-15 00:00:00,158.4199,164.88,156.75,164.64,8.232,10135500.0,0.0,1.0,166.9745,172.28727272727272,
2010-10-14 00:00:00,155.16,156.9499,154.23,155.53,7.7765,4024100.0,0.0,1.0,166.2325,171.76563636363636,
2010-10-13 00:00:00,156.69,156.79,153.85,155.17,7.7585,5632800.0,0.0,1.0,165.3245,171.31418181818182,
2010-10-12 00:00:00,152.51,156.95,151.4,156.48,7.824,5280800.0,0.0,1.0,164.635,170.83654545454547,
2010-10-11 00:00:00,154.89,156.63,152.34,153.03,7.6515,4486400.0,0.0,1.0,163.687,170.28490909090908,
2010-10-08 00:00:00,155.18,156.28,152.78,155.55,7.7775,6918400.0,0.0,1.0,162.926,169.82054545454545,
2010-10-07 00:00:00,156.51,157.4,153.39,156.27,7.8135,4622000.0,0.0,1.0,162.29299999999998,169.35018181818182,
2010-10-06 00:00:00,160.6,160.68,154.6,155.4,7.77,6060800.0,0.0,1.0,161.6395,168.85581818181817,
2010-10-05 00:00:00,157.08,161.21,157.01,160.87,8.0435,5620000.0,0.0,1.0,161.4525,168.42145454545454,
2010-10-04 00:00:00,153.95,155.96,152.79,155.39,7.7695,5346500.0,0.0,1.0,161.09300000000002,167.88763636363635,
2010-10-01 00:00:00,157.06,157.44,152.2,153.71,7.6855,8683400.0,0.0,1.0,160.517,167.34981818181816,
2010-09-30 00:00:00,160.01,160.93,155.6,157.06,7.853,7606000.0,0.0,1.0,160.028,166.9767272727273,
2010-09-29 00:00:00,159.03,161.78,157.75,158.99,7.9495,7287500.0,0.0,1.0,159.602,166.63036363636363,
2010-09-28 00:00:00,159.84,160.88,154.89,159.7,7.985,8494200.0,0.0,1.0,159.0895,166.34181818181816,
2010-09-27 00:00:00,160.22,161.2,157.88,159.37,7.9685,6446300.0,0.0,1.0,158.608,166.07690909090908,
2010-09-24 00:00:00,155.43,160.89,155.42,160.73,8.0365,10590600.0,0.0,1.0,158.18800000000002,165.8310909090909,
2010-09-23 00:00:00,151.2,155.92,150.97,152.85,7.6425,7065600.0,0.0,1.0,157.582,165.41709090909092,
2010-09-22 00:00:00,149.84,152.7,149.1,151.83,7.5915,6612400.0,0.0,1.0,157.23999999999998,164.99854545454545,
2010-09-21 00:00:00,150.76,153.31,149.6,150.73,7.5365,7542000.0,0.0,1.0,156.84300000000002,164.53381818181816,
2010-09-20 00:00:00,148.7,151.95,147.35,151.3048,7.56524,6449400.0,0.0,1.0,156.23023999999998,164.07081454545454,
2010-09-17 00:00:00,148.9,148.98,146.5,148.325,7.41625,7259600.0,0.0,1.0,155.41449,163.53036,
2010-09-16 00:00:00,145.4,148.23,145.16,148.13,7.4065,5827000.0,0.0,1.0,155.04449,163.02945090909088,
2010-09-15 00:00:00,144.88,145.62,143.56,145.45,7.2725,4903600.0,0.0,1.0,154.55849,162.46436,
2010-09-14 00:00:00,144.5,146.7,143.832,145.75,7.2875,4319400.0,0.0,1.0,154.02199000000002,161.90436,
2010-09-13 00:00:00,144.07,145.74,143.76,145.07,7.2535,5077400.0,0.0,1.0,153.62399,161.35290545454544,
2010-09-10 00:00:00,140.75,142.6001,140.04,142.44,7.122,5043600.0,0.0,1.0,152.96849,160.6792690909091,
2010-09-09 00:00:00,140.3872,141.37,139.26,140.38,7.019,4958000.0,0.0,1.0,152.17399,160.00981454545453,
2010-09-08 00:00:00,137.93,139.7,136.45,139.14,6.957,5828500.0,0.0,1.0,151.36099,159.31690545454546,
2010-09-07 00:00:00,137.56,138.6,136.89,137.22,6.861,3883000.0,0.0,1.0,150.17849,158.75363272727273,
2010-09-03 00:00:00,136.89,139.5,136.625,138.79,6.9395,6581200.0,0.0,1.0,149.34849,158.17908727272726,
2010-09-02 00:00:00,132.17,135.21,132.05,135.21,6.7605,5407400.0,0.0,1.0,148.42349,157.64072363636362,
2010-09-01 00:00:00,126.36,132.599,126.17,132.49,6.6245,7138300.0,0.0,1.0,147.19499,157.06472363636362,
2010-08-31 00:00:00,122.85,125.9,122.5,124.83,6.2415,4225600.0,0.0,1.0,145.48699,156.4552690909091,
2010-08-30 00:00:00,126.03,126.95,123.69,123.79,6.1895,3426000.0,0.0,1.0,143.69149,155.8372690909091,
2010-08-27 00:00:00,125.46,126.64,122.25,126.64,6.332,5080000.0,0.0,1.0,142.05499,155.25072363636363,
2010-08-26 00:00:00,127.15,127.59,124.82,124.86,6.243,4694500.0,0.0,1.0,140.26149,154.50854181818184,
2010-08-25 00:00:00,123.85,127.37,123.83,126.85,6.3425,5344500.0,0.0,1.0,138.96149,153.71726909090907,
2010-08-24 00:00:00,125.41,125.44,123.18,124.53,6.2265,5369700.0,0.0,1.0,137.59649,152.82999636363635,
2010-08-23 00:00:00,127.86,129.22,126.5,126.6,6.33,3861300.0,0.0,1.0,136.38998999999998,152.03599636363637,
2010-08-20 00:00:00,127.2,128.04,126.02,127.76,6.388,4170100.0,0.0,1.0,135.21275,151.23181454545454,
2010-08-19 00:00:00,129.22,130.02,126.82,127.57,6.3785,5582500.0,0.0,1.0,134.175,150.44635999999997,
2010-08-18 00:00:00,129.25,130.81,128.26,129.65,6.4825,7901500.0,0.0,1.0,133.25099999999998,149.73217818181817,
2010-08-17 00:00:00,127.34,129.98,126.79,128.86,6.443,5044700.0,0.0,1.0,132.42149999999998,149.01199636363634,
2010-08-16 00:00:00,123.61,127.37,123.04,126.07,6.3035,4024700.0,0.0,1.0,131.4375,148.3112690909091,
2010-08-13 00:00:00,126.06,127.48,124.26,124.69,6.2345,3976600.0,0.0,1.0,130.41850000000002,147.62236,
2010-08-12 00:00:00,123.76,127.0,123.55,126.56,6.328,4367900.0,0.0,1.0,129.6245,146.9192690909091,
2010-08-11 00:00:00,128.1,128.12,125.2,125.89,6.2945,5541700.0,0.0,1.0,128.9,146.17472363636364,
2010-08-10 00:00:00,127.95,130.0,127.38,130.0,6.5,5706900.0,0.0,1.0,128.443,145.49272363636365,
2010-08-09 00:00:00,128.46,129.93,127.8501,128.83,6.4415,5085800.0,0.0,1.0,128.02349999999998,144.74508727272726,
2010-08-06 00:00:00,126.72,128.4,125.9,128.32,6.416,5065200.0,0.0,1.0,127.5,144.0054509090909,
2010-08-05 00:00:00,126.77,128.0,125.82,127.83,6.3915,4282300.0,0.0,1.0,127.131,143.25454181818182,
2010-08-04 00:00:00,123.06,128.47,123.0,127.58,6.379,9270800.0,0.0,1.0,126.88550000000001,142.57472363636364,
2010-08-03 00:00:00,120.0,122.87,119.68,122.42,6.121,5953800.0,0.0,1.0,126.76500000000001,141.91563272727274,
2010-08-02 00:00:00,119.15,120.38,117.57,120.07,6.0035,5443700.0,0.0,1.0,126.579,141.21381454545454,
2010-07-30 00:00:00,115.53,118.74,114.51,117.89,5.8945,7077500.0,0.0,1.0,126.1415,140.3834509090909,
2010-07-29 00:00:00,117.99,118.87,115.52,116.86,5.843,6175800.0,0.0,1.0,125.7415,139.51472363636364,
2010-07-28 00:00:00,117.0,118.2,116.4,117.13,5.8565,5472300.0,0.0,1.0,125.25549999999998,138.8165418181818,
2010-07-27 00:00:00,118.43,118.5,115.0658,117.13,5.8565,7796100.0,0.0,1.0,124.88550000000001,138.12490545454546,
2010-07-26 00:00:00,118.26,118.6,114.88,118.4,5.92,11137800.0,0.0,1.0,124.47549999999998,137.43254181818182,
2010-07-23 00:00:00,105.925,119.28,105.8,118.87,5.9435,42421100.0,0.0,1.0,124.03099999999999,136.81145090909092,
2010-07-22 00:00:00,118.71,120.87,118.02,120.07,6.0035,15003400.0,0.0,1.0,123.65599999999999,136.16636,
2010-07-21 00:00:00,120.62,121.25,117.26,117.43,5.8715,5011700.0,0.0,1.0,123.045,135.46017818181818,
2010-07-20 00:00:00,120.61,120.71,117.51,120.1,6.005,6785000.0,0.0,1.0,122.607,134.81835999999998,
2010-07-19 00:00:00,118.38,120.74,117.0,119.94,5.997,5030900.0,0.0,1.0,122.30049999999999,134.07417818181818,
2010-07-16 00:00:00,121.28,121.92,118.01,118.49,5.9245,6227900.0,0.0,1.0,121.9905,133.40326909090908,
2010-07-15 00:00:00,120.13,122.48,119.26,122.06,6.103,6047700.0,0.0,1.0,121.7655,132.82781454545454,
2010-07-14 00:00:00,123.03,123.75,121.4749,123.3,6.165,5257000.0,0.0,1.0,121.63600000000001,132.21399636363637,
2010-07-13 00:00:00,120.69,124.88,120.3,123.65,6.1825,7091100.0,0.0,1.0,121.3185,131.5714509090909,
2010-07-12 00:00:00,117.81,119.7,117.32,119.51,5.9755,4783600.0,0.0,1.0,120.8525,130.84072363636363,
2010-07-09 00:00:00,116.55,117.4,114.65,117.26,5.863,4065100.0,0.0,1.0,120.2995,130.07508727272727,
2010-07-08 00:00:00,115.02,117.48,114.07,116.22,5.811,6775000.0,0.0,1.0,119.71900000000001,129.26581454545456,
2010-07-07 00:00:00,109.84,113.63,109.81,113.43,5.6715,4941000.0,0.0,1.0,119.0115,128.5490872727273,
2010-07-06 00:00:00,110.65,112.53,109.0,110.06,5.503,5219300.0,0.0,1.0,118.39349999999999,127.78963272727273,
2010-07-02 00:00:00,110.92,111.29,108.56,109.14,5.457,4477100.0,0.0,1.0,117.84700000000001,127.0334509090909,
2010-07-01 00:00:00,108.9,111.69,106.7,110.96,5.548,8529800.0,0.0,1.0,117.50050000000002,126.29990909090908,
2010-06-30 00:00:00,108.58,112.68,108.11,109.26,5.463,9740700.0,0.0,1.0,117.12049999999999,125.58963636363637,
2010-06-29 00:00:00,116.26,116.48,106.01,108.61,5.4305,12866300.0,0.0,1.0,116.69450000000002,124.87109090909091,
2010-06-28 00:00:00,118.85,120.04,117.1,117.8,5.89,5612200.0,0.0,1.0,116.728,124.36836363636364,
2010-06-25 00:00:00,118.14,121.76,117.626,121.0,6.05,5769700.0,0.0,1.0,116.85799999999999,123.91836363636364,
2010-06-24 00:00:00,120.61,120.85,116.8,118.33,5.9165,7771100.0,0.0,1.0,116.83100000000002,123.43218181818183,
2010-06-23 00:00:00,122.11,123.22,120.04,121.45,6.0725,5455100.0,0.0,1.0,116.9,123.05054545454546,
2010-06-22 00:00:00,122.65,125.23,121.55,122.307,6.11535,6207200.0,0.0,1.0,117.14385,122.72194545454545,
2010-06-21 00:00:00,126.79,127.48,121.41,122.55,6.1275,5327700.0,0.0,1.0,117.26635000000002,122.4203090909091,
2010-06-18 00:00:00,126.48,127.48,125.07,125.83,6.2915,3836000.0,0.0,1.0,117.56085,122.21321818181818,
2010-06-17 00:00:00,126.74,127.8,124.69,125.89,6.2945,3479000.0,0.0,1.0,117.93084999999999,121.97867272727274,
2010-06-16 00:00:00,125.39,127.98,125.365,126.9,6.345,3964300.0,0.0,1.0,118.17285,121.82758181818181,
2010-06-15 00:00:00,123.2,126.92,122.5,126.84,6.342,4541000.0,0.0,1.0,118.34984999999999,121.72485454545455,
2010-06-14 00:00:00,124.24,125.7,123.5,123.83,6.1915,3923000.0,0.0,1.0,118.35885,121.70667272727273,
2010-06-11 00:00:00,121.39,123.53,120.29,123.03,6.1515,4204600.0,0.0,1.0,118.53485,121.69285454545455,
2010-06-10 00:00:00,120.0,123.5,119.2,123.21,6.1605,6061800.0,0.0,1.0,118.83235000000002,121.63049090909091,
2010-06-09 00:00:00,120.31,121.47,117.36,117.91,5.8955,7369200.0,0.0,1.0,118.91685,121.50412727272727,
2010-06-08 00:00:00,122.0,122.0,115.8,118.835,5.94175,11484400.0,0.0,1.0,119.18710000000002,121.35839999999999,
2010-06-07 00:00:00,125.84,126.606,121.6744,122.01,6.1005,6566400.0,0.0,1.0,119.7846,121.31258181818181,
2010-06-04 00:00:00,126.33,128.2,122.18,122.77,6.1385,5497700.0,0.0,1.0,120.46609999999998,121.24294545454545,
2010-06-03 00:00:00,126.25,129.15,124.85,128.76,6.438,5276900.0,0.0,1.0,121.3561,121.26112727272725,
2010-06-02 00:00:00,124.02,126.43,121.65,126.31,6.3155,4764700.0,0.0,1.0,122.2086,121.23821818181818,
2010-06-01 00:00:00,124.97,126.572,123.02,123.24,6.162,3659500.0,0.0,1.0,122.94009999999999,121.12167272727272,
2010-05-28 00:00:00,126.07,127.6,124.01,125.46,6.273,3954800.0,0.0,1.0,123.3231,121.05985454545454,
2010-05-27 00:00:00,124.98,126.85,120.6,126.7,6.335,4747700.0,0.0,1.0,123.60810000000001,121.07130909090908,
2010-05-26 00:00:00,125.05,125.79,122.3,123.21,6.1605,6964600.0,0.0,1.0,123.8521,121.0444,
2010-05-25 00:00:00,118.54,125.19,118.5,124.86,6.243,6913400.0,0.0,1.0,124.02259999999998,121.01349090909092,
2010-05-24 00:00:00,122.57,124.5,120.65,122.12,6.106,4535900.0,0.0,1.0,124.01325000000001,120.94494545454545,
2010-05-21 00:00:00,117.895,124.97,117.52,122.72,6.136,7966900.0,0.0,1.0,124.02175,120.81258181818181,
2010-05-20 00:00:00,122.64,125.0,118.78,119.71,5.9855,8594400.0,0.0,1.0,123.71575,120.64676363636364,
2010-05-19 00:00:00,125.51,127.93,123.8,124.59,6.2295,6463300.0,0.0,1.0,123.65075000000002,120.57894545454545,
2010-05-18 00:00:00,130.14,131.25,125.51,126.28,6.314,5256900.0,0.0,1.0,123.61975,120.55076363636364,
2010-05-17 00:00:00,128.24,129.95,125.8,128.91,6.4455,5642200.0,0.0,1.0,123.72325000000001,120.57494545454546,
2010-05-14 00:00:00,130.36,131.0,126.76,128.533,6.42665,5277800.0,0.0,1.0,123.95840000000001,120.68609090909091,
2010-05-13 00:00:00,133.93,136.99,131.0,131.47,6.5735,5940200.0,0.0,1.0,124.38039999999998,120.89336363636365,
2010-05-12 00:00:00,131.41,134.13,129.68,133.87,6.6935,5904500.0,0.0,1.0,124.91339999999998,121.18390909090908,
2010-05-11 00:00:00,129.95,133.08,128.47,130.46,6.523,6044100.0,0.0,1.0,125.5409,121.43118181818183,
2010-05-10 00:00:00,129.73,132.21,129.26,131.29,6.5645,6806100.0,0.0,1.0,126.16364999999999,121.68863636363636,
2010-05-07 00:00:00,127.97,131.18,123.76,124.98,6.249,11927600.0,0.0,1.0,126.31215,121.83136363636365,
2010-05-06 00:00:00,130.0,132.33,120.6,128.71,6.4355,10189000.0,0.0,1.0,126.60915,122.01881818181818,
2010-05-05 00:00:00,128.0,131.61,127.55,130.93,6.5465,9458100.0,0.0,1.0,126.71765,122.2380909090909,
2010-05-04 00:00:00,135.6225,135.81,128.38,129.83,6.4915,12667800.0,0.0,1.0,126.89365000000001,122.41554545454545,
2010-05-03 00:00:00,137.2,139.44,136.11,137.49,6.8745,5654600.0,0.0,1.0,127.60615,122.78027272727273,
2010-04-30 00:00:00,141.4,141.4,136.91,137.1,6.855,6113500.0,0.0,1.0,128.18815,123.08936363636363,
2010-04-29 00:00:00,140.09,142.45,139.79,141.73,7.0865,6314200.0,0.0,1.0,128.93965,123.48554545454546,
2010-04-28 00:00:00,142.59,142.75,138.69,139.35,6.9675,9235300.0,0.0,1.0,129.74665,123.86481818181818,
2010-04-27 00:00:00,145.55,146.44,141.11,142.02,7.101,8639000.0,0.0,1.0,130.60465000000002,124.22772727272728,
2010-04-26 00:00:00,143.2,147.73,142.9,147.11,7.3555,9318300.0,0.0,1.0,131.85415,124.66063636363637,
2010-04-23 00:00:00,145.38,149.09,142.42,143.63,7.1815,18975200.0,0.0,1.0,132.89965,125.02390909090909,
2010-04-22 00:00:00,147.01,151.09,145.88,150.09,7.5045,15165800.0,0.0,1.0,134.41865,125.5799090909091,
2010-04-21 00:00:00,145.17,149.0,143.5219,146.43,7.3215,7374400.0,0.0,1.0,135.51065,126.11027272727274,
2010-04-20 00:00:00,143.83,144.64,142.1,144.2,7.21,4311700.0,0.0,1.0,136.40665,126.619,
2010-04-19 00:00:00,142.35,143.67,139.13,142.43,7.1215,6022000.0,0.0,1.0,137.08265,127.14627272727273,
2010-04-16 00:00:00,144.88,147.17,141.45,142.171,7.10855,8396800.0,0.0,1.0,137.76455,127.7301090909091,
2010-04-15 00:00:00,144.55,147.09,144.0,145.82,7.291,7829600.0,0.0,1.0,138.48205000000002,128.3970181818182,
2010-04-14 00:00:00,140.34,144.5,139.2,144.28,7.214,7900300.0,0.0,1.0,139.00255,129.00283636363636,
2010-04-13 00:00:00,141.23,141.98,139.12,140.16,7.008,4785500.0,0.0,1.0,139.48755,129.56465454545454,
2010-04-12 00:00:00,140.0,142.915,139.68,141.2,7.06,5445300.0,0.0,1.0,139.98305,130.1572,
2010-04-09 00:00:00,140.72,141.33,139.07,140.06,7.003,6011100.0,0.0,1.0,140.73705,130.56192727272727,
2010-04-08 00:00:00,134.71,141.25,134.71,140.96,7.048,12689100.0,0.0,1.0,141.34955,130.92483636363636,
2010-04-07 00:00:00,135.96,136.08,133.86,134.87,6.7435,5945400.0,0.0,1.0,141.54655,131.22556363636363,
2010-04-06 00:00:00,131.23,136.0,131.18,135.56,6.778,7950300.0,0.0,1.0,141.83305000000001,131.4821090909091,
2010-04-05 00:00:00,132.85,133.74,130.78,131.49,6.5745,5816500.0,0.0,1.0,141.53305,131.64907272727274,
2010-04-01 00:00:00,135.8,136.51,131.18,131.81,6.5905,8785800.0,0.0,1.0,141.26854999999998,131.81743636363635,
2010-03-31 00:00:00,136.0,136.8,134.48,135.77,6.7885,4600600.0,0.0,1.0,140.97055,131.99816363636364,
2010-03-30 00:00:00,135.74,138.19,135.36,136.579,6.82895,6192700.0,0.0,1.0,140.832,132.19250909090908,
2010-03-29 00:00:00,135.37,136.63,134.33,135.12,6.756,4626900.0,0.0,1.0,140.487,132.34196363636363,
2010-03-26 00:00:00,134.895,136.99,133.76,135.06,6.753,6565700.0,0.0,1.0,139.88449999999997,132.49141818181818,
2010-03-25 00:00:00,129.6101,136.91,128.04,134.73,6.7365,16209600.0,0.0,1.0,139.4395,132.68959999999998,
2010-03-24 00:00:00,128.64,129.4,127.2,128.04,6.402,4696400.0,0.0,1.0,138.337,132.7806909090909,
2010-03-23 00:00:00,130.89,130.94,128.07,129.26,6.463,4213100.0,0.0,1.0,137.4785,132.89069090909092,
2010-03-22 00:00:00,130.2,130.96,128.64,130.47,6.5235,5383400.0,0.0,1.0,136.79199999999997,133.11905454545456,
2010-03-19 00:00:00,133.71,133.71,129.66,130.35,6.5175,8905000.0,0.0,1.0,136.18800000000002,133.3284181818182,
2010-03-18 00:00:00,131.02,132.85,130.44,132.76,6.638,5021300.0,0.0,1.0,135.71744999999999,133.52387272727273,
2010-03-17 00:00:00,132.41,132.694,131.22,131.34,6.567,4358800.0,0.0,1.0,134.99345,133.6796909090909,
2010-03-16 00:00:00,131.24,132.29,130.5,131.79,6.5895,4132500.0,0.0,1.0,134.36894999999998,133.73478181818183,
2010-03-15 00:00:00,131.7,132.0,128.63,131.13,6.5565,6329200.0,0.0,1.0,133.91745,133.8224181818182,
2010-03-12 00:00:00,134.2,134.2,131.18,131.82,6.591,6150800.0,0.0,1.0,133.44845,133.97841818181817,
2010-03-11 00:00:00,130.45,133.62,130.36,133.58,6.679,7240800.0,0.0,1.0,133.12444999999997,134.12605454545454,
2010-03-10 00:00:00,129.11,131.17,128.48,130.51,6.5255,5625700.0,0.0,1.0,132.60195000000002,134.19532727272727,
2010-03-09 00:00:00,129.59,130.81,127.97,128.82,6.441,6070800.0,0.0,1.0,132.29945,134.29732727272727,
2010-03-08 00:00:00,128.3,130.85,127.71,130.11,6.5055,5605900.0,0.0,1.0,132.02695,134.39278181818182,
2010-03-05 00:00:00,129.13,129.45,127.07,128.91,6.4455,6769300.0,0.0,1.0,131.89795,134.51623636363635,
2010-03-04 00:00:00,125.96,128.85,125.57,128.53,6.4265,7509700.0,0.0,1.0,131.73395,134.62187272727272,
2010-03-03 00:00:00,125.4,126.94,124.43,125.89,6.2945,6440400.0,0.0,1.0,131.23994999999996,134.73423636363637,
2010-03-02 00:00:00,125.01,127.35,124.8,125.53,6.2765,12097500.0,0.0,1.0,130.6875,134.75132727272728,
2010-03-01 00:00:00,118.85,124.66,117.53,124.54,6.227,13296500.0,0.0,1.0,130.1585,134.7196909090909,
2010-02-26 00:00:00,117.88,119.43,117.0,118.4,5.92,5721600.0,0.0,1.0,129.32549999999998,134.52859999999998,
2010-02-25 00:00:00,118.17,118.34,115.85,118.2,5.91,9533400.0,0.0,1.0,128.499,134.3407272727273,
2010-02-24 00:00:00,117.96,119.8,117.15,119.72,5.986,7389900.0,0.0,1.0,128.083,134.1270909090909,
2010-02-23 00:00:00,118.01,119.25,116.51,117.24,5.862,7068200.0,0.0,1.0,127.482,133.82472727272727,
2010-02-22 00:00:00,117.37,118.97,116.18,118.01,5.9005,6807300.0,0.0,1.0,126.85900000000001,133.59836363636364,
2010-02-19 00:00:00,117.91,119.09,117.0,117.52,5.876,7115600.0,0.0,1.0,126.2175,133.348,
2010-02-18 00:00:00,115.8386,118.51,114.82,118.08,5.904,9800100.0,0.0,1.0,125.4835,133.22254545454544,
2010-02-17 00:00:00,117.075,117.13,115.55,116.31,5.8155,8944800.0,0.0,1.0,124.732,132.9970909090909,
2010-02-16 00:00:00,120.06,120.5,117.18,117.53,5.8765,8932700.0,0.0,1.0,124.019,132.75345454545456,
2010-02-12 00:00:00,118.99,119.94,117.5,119.66,5.983,8073500.0,0.0,1.0,123.4455,132.56854545454547,
2010-02-11 00:00:00,117.21,120.4201,116.5,120.09,6.0045,8343500.0,0.0,1.0,122.85900000000001,132.2521818181818,
2010-02-10 00:00:00,118.0,118.61,116.0,117.36,5.868,6233200.0,0.0,1.0,122.048,131.89327272727272,
2010-02-09 00:00:00,118.2,119.09,117.0,118.03,5.9015,9223000.0,0.0,1.0,121.424,131.46236363636362,
2010-02-08 00:00:00,119.375,121.0,116.56,116.83,5.8415,9890200.0,0.0,1.0,120.82449999999999,131.0529090909091,
2010-02-05 00:00:00,115.88,117.65,114.1,117.39,5.8695,11024800.0,0.0,1.0,120.1885,130.6050909090909,
2010-02-04 00:00:00,118.64,120.33,115.74,115.94,5.797,12784000.0,0.0,1.0,119.53999999999999,130.03836363636364,
2010-02-03 00:00:00,117.12,119.61,116.56,119.1,5.955,12405900.0,0.0,1.0,119.0685,129.59236363636364,
2010-02-02 00:00:00,118.79,118.98,114.4,118.12,5.906,23079700.0,0.0,1.0,118.68000000000002,129.0110909090909,
2010-02-01 00:00:00,123.18,124.86,113.82,118.87,5.9435,37774400.0,0.0,1.0,118.34700000000001,128.51,
2010-01-29 00:00:00,129.77,131.8499,124.14,125.41,6.2705,29471300.0,0.0,1.0,118.3905,128.16836363636364,
2010-01-28 00:00:00,124.43,127.2,122.8,126.03,6.3015,27293100.0,0.0,1.0,118.772,127.8701818181818,
2010-01-27 00:00:00,121.03,123.33,118.8,122.75,6.1375,14765300.0,0.0,1.0,118.99950000000001,127.51707272727273,
2010-01-26 00:00:00,120.56,122.98,119.061,119.48,5.974,9559000.0,0.0,1.0,118.9875,127.03816363636362,
2010-01-25 00:00:00,122.1,122.28,118.12,120.31,6.0155,12023900.0,0.0,1.0,119.141,126.60234545454546,
2010-01-22 00:00:00,125.6,127.67,120.76,121.43,6.0715,11568900.0,0.0,1.0,119.31199999999998,126.26180000000001,
2010-01-21 00:00:00,127.26,128.15,125.0,126.62,6.331,9970600.0,0.0,1.0,119.76700000000001,125.99670909090909,
2010-01-20 00:00:00,127.13,129.2,125.08,125.78,6.289,9074700.0,0.0,1.0,120.152,125.73707272727272,
2010-01-19 00:00:00,126.2,128.0,124.33,127.61,6.3805,8892600.0,0.0,1.0,120.71700000000001,125.49434545454544,
2010-01-15 00:00:00,129.18,129.65,127.06,127.14,6.357,15376500.0,0.0,1.0,121.19749999999999,125.35379999999999,
2010-01-14 00:00:00,129.14,130.38,126.4,127.35,6.3675,9774900.0,0.0,1.0,121.582,125.20452727272729,
2010-01-13 00:00:00,127.9021,129.71,125.75,129.11,6.4555,10723200.0,0.0,1.0,122.03299999999999,125.16125454545454,
2010-01-12 00:00:00,128.99,129.82,126.55,127.35,6.3675,9096300.0,0.0,1.0,122.5325,125.08016363636365,
2010-01-11 00:00:00,132.62,132.8,129.21,130.308,6.5154,8779400.0,0.0,1.0,123.1464,124.98085454545455,
2010-01-08 00:00:00,130.56,133.68,129.03,133.52,6.676,9830500.0,0.0,1.0,123.98089999999999,124.92523636363636,
2010-01-07 00:00:00,132.01,132.32,128.8,130.0,6.5,11030200.0,0.0,1.0,124.6114,124.83214545454545,
2010-01-06 00:00:00,134.6,134.73,131.65,132.25,6.6125,7178800.0,0.0,1.0,125.4269,124.78105454545454,
2010-01-05 00:00:00,133.43,135.479,131.81,134.69,6.7345,8851900.0,0.0,1.0,126.2064,124.78032727272728,
2010-01-04 00:00:00,136.25,136.61,133.14,133.9,6.695,7599900.0,0.0,1.0,126.99539999999999,124.88687272727273,
2009-12-31 00:00:00,137.09,137.28,134.52,134.52,6.726,4523000.0,0.0,1.0,127.7779,124.9825090909091,
2009-12-30 00:00:00,138.4,138.4,135.28,136.49,6.8245,6913200.0,0.0,1.0,128.3319,125.09196363636363,
2009-12-29 00:00:00,141.29,142.58,138.55,139.41,6.9705,8400600.0,0.0,1.0,129.0009,125.25669090909092,
2009-12-28 00:00:00,139.75,141.98,138.53,139.31,6.9655,8763900.0,0.0,1.0,129.8289,125.3757818181818,
2009-12-24 00:00:00,139.2,139.7,137.54,138.47,6.9235,5128800.0,0.0,1.0,130.77839999999998,125.50541818181817,
2009-12-23 00:00:00,134.8,139.05,134.35,138.94,6.947,9546100.0,0.0,1.0,131.7099,125.63541818181818,
2009-12-22 00:00:00,133.76,135.99,132.65,133.75,6.6875,8257500.0,0.0,1.0,132.3259,125.68305454545455,
2009-12-21 00:00:00,130.48,133.2,130.19,132.79,6.6395,9473600.0,0.0,1.0,132.63439999999997,125.70069090909092,
